6,9,4.2539e+05
7,9,9.5132e+05
8,9,8.2146e+05
9,9,55521
10,9,3.4217e+05
11,9,5.6538e+05
12,9,7.3323e+05
13,9,2.0945e+05
14,9,2.3913e+05
15,9,3.3181e+05
16,9,2.9601e+05
17,9,1.5918e+05
18,9,4.8684e+05
19,9,1.1814e+05
20,9,97659
21,9,1.0187e+05
22,9,77327
23,9,1.8187e+05
24,9,23461
25,9,9869
26,9,6130
27,9,32867
28,9,8314
29,9,9846
30,9,43422
31,9,53747
32,9,92444
33,9,2.0721e+05
34,9,73139
35,9,23242
36,9,29591
37,9,37440
38,9,92424
39,9,60876
40,9,12847
41,9,19386
42,9,7061
43,9,19075
44,9,21526
45,9,18356
46,9,43201
47,9,28798
48,9,59561
49,9,73560
50,9,53829
51,9,32067
52,9,1.1729e+05
53,9,84463
54,9,1.1822e+05
55,9,1.4518e+05
56,9,46781
57,9,73326
58,9,1.8087e+05
59,9,2.3666e+05
60,9,1.8086e+05
61,9,1.4477e+05
62,9,90928
63,9,53356
64,9,40084
65,9,65846
66,9,87726
67,9,82599
68,9,1.3639e+05
69,9,56558
70,9,77381
71,9,24522
72,9,14374
73,9,8954
74,9,3791
75,9,2116
76,9,1459
77,9,3036
78,9,4265
79,9,4025
80,9,5227
81,9,19404
82,9,20931
83,9,21594
84,9,22935
85,9,19054
86,9,32901
87,9,1.3751e+05
88,9,69373
89,9,40620
90,9,72033
91,9,1.2114e+05
92,9,64255
93,9,1.0463e+05
94,9,78408
95,9,60813
96,9,34246
97,9,94454
98,9,13137
99,9,25851
100,9,37097
101,9,6159
102,9,7984
103,9,28015
104,9,14573
105,9,18279
106,9,94901
1,10,1.1627e+05
2,10,1.8261e+05
3,10,97572
4,10,2.3358e+05
5,10,2.6909e+05
6,10,3.6266e+05
7,10,4.4145e+05
8,10,6.6896e+05
9,10,3.254e+05
10,10,1.1185e+05
11,10,8.154e+05
12,10,1.1559e+06
13,10,2.4158e+05
14,10,3.0272e+05
15,10,4.2216e+05
16,10,3.1501e+05
17,10,2.2559e+05
18,10,6.005e+05
19,10,1.9433e+05
20,10,1.66e+05
21,10,1.8712e+05
22,10,97310
23,10,2.2686e+05
24,10,54559
25,10,25004
26,10,12896
27,10,62286
28,10,12090
29,10,23291
30,10,60516
31,10,63738
32,10,89712
33,10,2.2144e+05
34,10,98881
35,10,29419
36,10,46763
37,10,54065
38,10,91663
39,10,70763
40,10,23757
41,10,40851
42,10,15796
43,10,34617
44,10,43483
45,10,21790
46,10,84174
47,10,64525
48,10,1.1477e+05
49,10,1.2744e+05
50,10,1.2078e+05
51,10,67106
52,10,1.6862e+05
53,10,1.071e+05
54,10,1.3751e+05
55,10,2.341e+05
56,10,28589
57,10,1.0641e+05
58,10,2.6177e+05
59,10,2.4544e+05
60,10,1.7458e+05
61,10,1.7118e+05
62,10,1.1921e+05
63,10,1.0081e+05
64,10,86295
65,10,1.0555e+05
66,10,1.3114e+05
67,10,1.4197e+05
68,10,2.6884e+05
69,10,1.0437e+05
70,10,1.2496e+05
71,10,36947
72,10,24936
73,10,12459
74,10,6859
75,10,6417
76,10,6290
77,10,13635
78,10,18001
79,10,15569
80,10,20851
81,10,23195
82,10,30582
83,10,37130
84,10,39393
85,10,42339
86,10,40560
87,10,1.7385e+05
88,10,82891
89,10,51111
90,10,97790
91,10,1.9347e+05
92,10,1.231e+05
93,10,2.0519e+05
94,10,1.4639e+05
95,10,1.0629e+05
96,10,67369
97,10,1.6675e+05
98,10,32122
99,10,45762
100,10,80228
101,10,11429
102,10,11337
103,10,48049
104,10,31112
105,10,25841
106,10,2.033e+05
1,11,2.1035e+05
2,11,3.5773e+05
3,11,1.9255e+05
4,11,5.8535e+05
5,11,5.7694e+05
6,11,9.9935e+05
7,11,1.2231e+06
8,11,1.1015e+06
9,11,6.7419e+05
10,11,9.8187e+05
11,11,2.9417e+05
12,11,4.2326e+06
13,11,4.8542e+05
14,11,6.9410e+05
15,11,9.8582e+05
16,11,8.3579e+05
17,11,4.726e+05
18,11,1.3299e+06
19,11,4.3666e+05
20,11,3.2802e+05
21,11,3.0528e+05
22,11,2.5497e+05
23,11,5.3925e+05
24,11,2.2506e+05
25,11,49421
26,11,30808
27,11,1.2408e+05
28,11,32756
29,11,55418
30,11,1.333e+05
31,11,1.183e+05
32,11,2.5014e+05
33,11,6.3023e+05
34,11,1.8355e+05
35,11,93569
36,11,1.1509e+05
37,11,1.2309e+05
38,11,1.7299e+05
39,11,1.6718e+05
40,11,68189
41,11,96603
42,11,40823
43,11,96223
44,11,1.2258e+05
45,11,40159
46,11,3.851e+05
47,11,3.0883e+05
48,11,4.8598e+05
49,11,5.5531e+05
50,11,4.6111e+05
51,11,2.4463e+05
52,11,9.078e+05
53,11,4.7148e+05
54,11,5.6519e+05
55,11,8.231e+05
56,11,1.3778e+05
57,11,4.229e+05
58,11,8.1206e+05
59,11,6.1851e+05
60,11,5.7695e+05
61,11,6.0031e+05
62,11,5.8181e+05
63,11,3.9669e+05
64,11,3.8417e+05
65,11,4.3225e+05
66,11,5.0746e+05
67,11,4.3328e+05
68,11,4.2216e+05
69,11,2.1954e+05
70,11,2.4519e+05
71,11,80046
72,11,1.0394e+05
73,11,63021
74,11,21076
75,11,17696
76,11,17326
77,11,46623
78,11,66053
79,11,45325
80,11,69242
81,11,1.2503e+05
82,11,1.365e+05
83,11,1.5561e+05
84,11,1.6535e+05
85,11,1.6393e+05
86,11,1.6652e+05
87,11,7.3351e+05
88,11,2.0786e+05
89,11,1.3888e+05
90,11,1.189e+05
91,11,2.5234e+05
92,11,3.4569e+05
93,11,5.7058e+05
94,11,4.3602e+05
95,11,2.5354e+05
96,11,1.2091e+05
97,11,3.2316e+05
98,11,74225
99,11,89710
100,11,1.8451e+05
101,11,32444
102,11,21339
103,11,1.1602e+05
104,11,75790
105,11,68790
106,11,7.1495e+05
1,12,2.5802e+05
2,12,4.782e+05
3,12,2.406e+05
4,12,7.0114e+05
5,12,6.601e+05
6,12,1.0594e+06
7,12,1.1638e+06
8,12,1.3286e+06
9,12,8.6909e+05
10,12,1.2367e+06
11,12,4.2783e+06
12,12,7.2529e+05
13,12,1.1337e+06
14,12,1.7866e+06
15,12,2.2357e+06
16,12,1.8299e+06
17,12,1.153e+06
18,12,3.0393e+06
19,12,8.452e+05
20,12,6.4368e+05
21,12,6.5467e+05
22,12,3.3015e+05
23,12,9.5075e+05
24,12,5.1101e+05
25,12,1.289e+05
26,12,85648
27,12,4.2401e+05
28,12,97380
29,12,1.6052e+05
30,12,4.0558e+05
31,12,5.6127e+05
32,12,1.1147e+06
33,12,8.6081e+05
34,12,4.5081e+05
35,12,3.4648e+05
36,12,2.4664e+05
37,12,2.4627e+05
38,12,4.0617e+05
39,12,3.8239e+05
40,12,1.6488e+05
41,12,2.0442e+05
42,12,72464
43,12,1.8976e+05
44,12,2.3941e+05
45,12,66766
46,12,5.3693e+05
47,12,5.1618e+05
48,12,8.03e+05
49,12,9.1616e+05
50,12,8.3723e+05
51,12,4.8978e+05
52,12,1.9055e+06
53,12,9.8655e+05
54,12,1.2934e+06
55,12,1.9962e+06
56,12,2.7446e+05
57,12,91710
58,12,1.2597e+06
59,12,9.7537e+05
60,12,6.1345e+05
61,12,6.046e+05
62,12,2.3795e+05
63,12,9.7394e+05
64,12,9.1783e+05
65,12,1.1302e+06
66,12,1.5033e+06
67,12,1.2163e+06
68,12,9.0819e+05
69,12,5.0179e+05
70,12,1.1995e+06
71,12,2.9313e+05
72,12,2.9899e+05
73,12,1.4826e+05
74,12,74809
75,12,1.0476e+05
76,12,71369
77,12,1.975e+05
78,12,3.7884e+05
79,12,2.5688e+05
80,12,2.3680e+05
81,12,3.7812e+05
82,12,3.9197e+05
83,12,4.6365e+05
84,12,5.5506e+05
85,12,4.7759e+05
86,12,6.2352e+05
87,12,2.3188e+06
88,12,9.9531e+05
89,12,6.2518e+05
90,12,9.889e+05
91,12,1.299e+06
92,12,1.3885e+06
93,12,2.1766e+06
94,12,1.726e+06
95,12,1.2011e+06
96,12,6.8862e+05
97,12,1.8331e+06
98,12,3.5036e+05
99,12,4.2287e+05
100,12,8.8924e+05
101,12,1.4092e+05
102,12,1.5609e+05
103,12,5.5765e+05
104,12,3.8059e+05
105,12,3.551e+05
106,12,2.6645e+06
1,13,68175
2,13,1.261e+05
3,13,70718
4,13,1.9916e+05
5,13,2.233e+05
6,13,3.143e+05
7,13,3.1099e+05
8,13,4.1042e+05
9,13,2.3342e+05
10,13,2.1542e+05
11,13,4.0539e+05
12,13,1.1383e+06
13,13,44682
14,13,1.7093e+05
15,13,3.1624e+05
16,13,2.5835e+05
17,13,1.8483e+05
18,13,5.3348e+05
19,13,2.1487e+05
20,13,1.7973e+05
21,13,1.8002e+05
22,13,1.1951e+05
23,13,2.6952e+05
24,13,37937
25,13,19444
26,13,19554
27,13,82036
28,13,25039
29,13,29679
30,13,76125
31,13,88296
32,13,77874
33,13,87262
34,13,71574
35,13,18646
36,13,37962
37,13,30866
38,13,50951
39,13,60840
40,13,31885
41,13,54004
42,13,21265
43,13,45173
44,13,65999
45,13,17396
46,13,59184
47,13,77312
48,13,92995
49,13,92341
50,13,74152
51,13,55355
52,13,1.0642e+05
53,13,72800
54,13,1.111e+05
55,13,1.1086e+05
56,13,44089
57,13,32309
58,13,79478
59,13,1.0846e+05
60,13,38885
61,13,65868
62,13,31955
63,13,1.3505e+05
64,13,1.4642e+05
65,13,1.5993e+05
66,13,1.8193e+05
67,13,86822
68,13,1.2139e+05
69,13,50175
70,13,56160
71,13,46395
72,13,37193
73,13,23143
74,13,10340
75,13,11327
76,13,7435
77,13,27685
78,13,31473
79,13,43006
80,13,48269
81,13,57596
82,13,56006
83,13,61879
84,13,76328
85,13,74354
86,13,16327
87,13,67817
88,13,42398
89,13,24108
90,13,28437
91,13,62460
92,13,1.0351e+05
93,13,1.0598e+05
94,13,92999
95,13,94073
96,13,44056
97,13,1.0211e+05
98,13,29807
99,13,37237
100,13,60422
101,13,12535
102,13,5989
103,13,27632
104,13,28227
105,13,30474
106,13,1.1605e+05
1,14,72754
2,14,1.4583e+05
3,14,71937
4,14,2.5614e+05
5,14,2.3239e+05
6,14,3.4611e+05
7,14,4.2289e+05
8,14,4.0311e+05
9,14,2.675e+05
10,14,3.5264e+05
11,14,6.2245e+05
12,14,1.8632e+06
13,14,1.6451e+05
14,14,1.0151e+05
15,14,4.6807e+05
16,14,3.8708e+05
17,14,2.4349e+05
18,14,7.2376e+05
19,14,2.6152e+05
20,14,2.118e+05
21,14,2.0045e+05
22,14,2.4288e+05
23,14,3.8110e+05
24,14,55706
25,14,28585
26,14,15829
27,14,1.0077e+05
28,14,22821
29,14,34807
30,14,83063
31,14,93970
32,14,96626
33,14,1.3616e+05
34,14,64338
35,14,20109
36,14,55682
37,14,51540
38,14,80018
39,14,85033
40,14,32550
41,14,62268
42,14,21318
43,14,55240
44,14,74845
45,14,28138
46,14,80152
47,14,85255
48,14,1.2627e+05
49,14,1.4617e+05
50,14,97051
51,14,61613
52,14,1.6577e+05
53,14,1.1174e+05
54,14,3.0944e+05
55,14,1.4360e+05
56,14,48362
57,14,54311
58,14,1.6899e+05
59,14,2.2049e+05
60,14,89495
61,14,1.3339e+05
62,14,85424
63,14,2.8235e+05
64,14,3.6147e+05
65,14,3.5753e+05
66,14,4.9618e+05
67,14,2.4943e+05
68,14,3.0275e+05
69,14,2.1495e+05
70,14,1.5931e+05
71,14,2.0111e+05
72,14,1.0639e+05
73,14,1.1534e+05
74,14,59436
75,14,44535
76,14,52900
77,14,1.2486e+05
78,14,1.4146e+05
79,14,1.3381e+05
80,14,1.2494e+05
81,14,1.4186e+05
82,14,1.5645e+05
83,14,1.5424e+05
84,14,1.4547e+05
85,14,1.8246e+05
86,14,45129
87,14,1.7987e+05
88,14,86665
89,14,42238
90,14,57016
91,14,74921
92,14,1.434e+05
93,14,1.6073e+05
94,14,1.5327e+05
95,14,1.2915e+05
96,14,64663
97,14,1.4751e+05
98,14,46002
99,14,48003
100,14,82791
101,14,16219
102,14,9713
103,14,43830
104,14,38303
105,14,34796
106,14,1.8019e+05
1,15,1.011e+05
2,15,2.0518e+05
3,15,1.0865e+05
4,15,3.2008e+05
5,15,3.5227e+05
6,15,5.2849e+05
7,15,6.4576e+05
8,15,7.5368e+05
9,15,4.4945e+05
10,15,5.7008e+05
11,15,1.1416e+06
12,15,2.5654e+06
13,15,4.241e+05
14,15,6.1898e+05
15,15,1.4616e+05
16,15,3.9916e+05
17,15,4.1926e+05
18,15,1.4637e+06
19,15,4.8545e+05
20,15,4.3114e+05
21,15,3.078e+05
22,15,4.0681e+05
23,15,6.6726e+05
24,15,3.547e+05
25,15,1.5021e+05
26,15,86407
27,15,5.8857e+05
28,15,1.1362e+05
29,15,1.4909e+05
30,15,3.6792e+05
31,15,4.4077e+05
32,15,3.7182e+05
33,15,4.9498e+05
34,15,4.9295e+05
35,15,1.227e+05
36,15,3.0826e+05
37,15,2.9677e+05
38,15,3.9187e+05
39,15,3.5046e+05
40,15,1.2774e+05
41,15,1.9819e+05
42,15,73970
43,15,1.5784e+05
44,15,1.2055e+05
45,15,56870
46,15,99920
47,15,91193
48,15,1.2908e+05
49,15,1.6522e+05
50,15,1.0323e+05
51,15,62675
52,15,1.4122e+05
53,15,1.2042e+05
54,15,2.8011e+05
55,15,1.9154e+05
56,15,60932
57,15,78431
58,15,3.0909e+05
59,15,3.2748e+05
60,15,93753
61,15,1.3189e+05
62,15,1.0322e+05
63,15,3.0127e+05
64,15,3.3656e+05
65,15,3.5059e+05
66,15,4.7328e+05
67,15,2.5735e+05
68,15,2.9548e+05
69,15,2.0898e+05
70,15,1.5498e+05
71,15,1.3877e+05
72,15,1.2235e+05
73,15,1.0484e+05
74,15,41486
75,15,37657
